Cruise,Platform,Layer,CastDirection,unixTimestamp,lat,lon,temperature,salinity,pHin,pH25atm,rhodamine,MLD
25720901,Glider,MLD,Mean,1753882860,41.8251,-69.5576,15.1079944444444,31.7112690972222,8.13024308171394,-117.917780982612,0.042227888962766,15.8741518499129
25720901,Glider,MLD,Mean,1753885500,41.8317,-69.5617,16.0499522321429,31.6474424107143,8.13420896236064,7.99899632352841,0.0300034274193548,14.8820454603575
25720901,Glider,MLD,Mean,1753888740,41.8439,-69.5667,17.5360907738095,31.5600446180556,8.11007441778819,7.98634467168158,0.0277928373798902,15.3780820610314
25720901,Glider,MLD,Mean,1753891920,41.858,-69.5713,18.659109375,31.4716388888889,8.11313702892349,8.00511122204722,0.0209009576612903,12.8978113455039
25720901,Glider,MLD,Mean,1753895280,41.872,-69.5753,19.093475,31.4584284722222,8.09506851582979,8.0066929817868,0.0195061164529915,13.3938449144564
25720901,Glider,MLD,Mean,1753898700,41.8851,-69.5792,17.2235827546296,31.6039360449735,8.09291356080354,7.97729647497886,0.023299802264268,15.3780128774985
25720901,Glider,MLD,Mean,1753902060,41.8957,-69.5807,16.2593574675325,31.6963273809524,8.09845187324084,7.94835614213132,0.0208801630434783,15.3779990188652
25720901,Glider,MLD,Mean,1753905600,41.9047,-69.582,14.1388380681818,31.8405532332251,8.09215915644322,7.92996865434339,0.0279498739919355,17.8582171305415
25720901,Glider,MLD,Mean,1753909500,41.9093,-69.5824,14.2368407467532,31.8418862012987,8.09595343240994,7.93487721828076,0.0308756009615385,17.8582108821295
25720901,Glider,MLD,Mean,1753913100,41.9137,-69.5812,14.8460626984127,31.7767426628638,8.10873238359729,7.95626644659892,0.0294729166666667,15.3779703123671
25720901,Glider,MLD,Mean,1753916640,41.9171,-69.5794,13.7791151785714,31.7899208333333,8.09443512258981,7.92650265275411,0.0294443548387097,15.8740171600201
25720901,Glider,MLD,Mean,1753920240,41.9204,-69.5781,14.4426638888889,31.7286448412698,8.09180449551071,7.91331032598398,0.0284409022177419,15.3779618465664
25720901,Glider,MLD,Mean,1753924200,41.9263,-69.5759,14.671068287037,31.6903086805556,8.09867514174262,7.94406804674376,0.0253863116470223,13.8898284541246
25720901,Glider,MLD,Mean,1753927860,41.935,-69.5766,14.9930687003968,31.6346557539683,8.093226720091,7.9266317759111,0.0275063306451613,17.3621293095045
25720901,Glider,MLD,Mean,1753931520,41.9459,-69.5789,17.982390625,31.4187697916667,8.11743982901487,8.01217872411399,0.0260129297785548,15.3779323200892
25720901,Glider,MLD,Mean,1753935180,41.9606,-69.5816,19.6081125,31.3191382068452,8.11682120935334,8.03574758831557,0.0238425571236559,12.8976913938383
25720901,Glider,MLD,Mean,1753938660,41.9775,-69.5822,18.0163635416667,31.4293464962121,8.11533198632587,8.01068247468291,0.0245454301075269,15.3778928211525
25720901,Glider,MLD,Mean,1753942320,41.9931,-69.5867,17.3708538825758,31.4455697916667,8.11274496642183,7.99807599932749,0.0247992433054177,15.3778737671977
25720901,Glider,MLD,Mean,1753946040,42.0081,-69.5884,16.8960013354701,31.4764482820131,8.10184816613501,7.96321570115704,0.0270858584180157,13.3936796142792
25720901,Glider,MLD,Mean,1753949940,42.0194,-69.588,17.3834177083333,31.4362540719697,8.10884891241849,7.98100679060714,0.0286228830645161,15.3778221150588
25720901,Glider,MLD,Mean,1753953600,42.0278,-69.5883,17.4187737847222,31.4399282986111,8.1117752044383,7.98146144755244,0.0274537259615385,13.8896999549593
25720901,Glider,MLD,Mean,1753957440,42.033,-69.586,15.2900554586039,31.5856868743236,8.08935643564857,7.94404052236736,0.0277883333333333,17.8580062003059
25720901,Glider,MLD,Mean,1753960980,42.0371,-69.5841,16.2143935185185,31.526224537037,8.09948518010507,NaN,0.0263762600806452,15.8738461428184
25720901,Glider,MLD,Mean,1753965060,42.0403,-69.5834,16.2270618055556,31.5032575396825,8.08871503693991,7.94422027010885,0.0275194444444444,15.8738414922564
25720901,Glider,MLD,Mean,1753968780,42.048,-69.5834,17.5375296750992,31.4083368799603,8.08499646001121,7.95857239947028,0.0239747480008933,13.8896758869018
25720901,Glider,MLD,Mean,1753972560,42.059,-69.5839,15.8883959821429,31.492906835092,8.08091819489437,7.94520951977763,0.0257988364361702,15.3777686140246
25720901,Glider,MLD,Mean,1753976340,42.0745,-69.5864,15.52864941829,31.5337291666667,8.08400880989353,7.92106480860331,0.0252458705357143,13.8896388951259
25720901,Glider,MLD,Up,1753882860,41.8251,-69.5576,14.6468777777778,31.7227048611111,8.03431289182371,7.8526400058926,0.05334375,17.8583486950238
25720901,Glider,MLD,Up,1753885500,41.8317,-69.5617,18.18949375,31.42005,8.05071256130134,7.94923942480116,0.0374893617021277,12.8978437235702
25720901,Glider,MLD,Up,1753888740,41.8439,-69.5667,17.859419047619,31.4959444444444,8.04032603088531,7.91113916425023,0.0425416666666667,16.8662314543981
25720901,Glider,MLD,Up,1753891920,41.858,-69.5713,18.515625,31.4377048611111,8.04267939809806,7.92063163836699,0.0218064516129032,12.8978137899102
25720901,Glider,MLD,Up,1753895280,41.872,-69.5753,18.942,31.4244444444444,8.01454456722294,7.92499416617043,0.01765,13.8898993700673
25720901,Glider,MLD,Up,1753898700,41.8851,-69.5792,14.47775,31.7203244047619,8.00196167929298,7.84694705495596,0.0153,17.8582459310379
25720901,Glider,MLD,Up,1753902060,41.8957,-69.5807,15.5288285714286,31.6773214285714,8.00844432650792,7.82996771957307,0.012,17.8582309247217
25720901,Glider,MLD,Up,1753905600,41.9047,-69.582,13.254703125,31.8193839285714,8.00390923764552,7.83084338755932,0.015125,17.8582187559672
25720901,Glider,MLD,Up,1753909500,41.9093,-69.5824,13.0862678571429,31.8580178571429,8.01809227563349,7.84155446756225,0.01525,17.8582097022375
25720901,Glider,MLD,Up,1753913100,41.9137,-69.5812,14.7025753968254,31.6826025132275,8.03027708629903,7.87728440215129,0.0129130434782609,12.8977415509187
25720901,Glider,MLD,Up,1753916640,41.9171,-69.5794,14.2336303571429,31.648275,8.00818897438175,7.84953894906398,0.037,17.8581924196091
25720901,Glider,MLD,Up,1753920240,41.9204,-69.5781,14.73495,31.6272071428571,8.00537742972975,7.81275949300052,0.0256666666666667,17.8581896130585
25720901,Glider,MLD,Up,1753924200,41.9263,-69.5759,14.1360625,31.6484895833333,8.00020962030813,7.83993431893519,0.01809375,13.8898274547666
25720901,Glider,MLD,Up,1753927860,41.935,-69.5766,15.9644464285714,31.5018142857143,8.02060976852431,7.85328693496204,0.02175,16.8660908577272
25720901,Glider,MLD,Up,1753931520,41.9459,-69.5789,17.326,31.42853125,8.04844890534364,7.93448695014098,0.039425,17.858151224751
25720901,Glider,MLD,Up,1753935180,41.9606,-69.5816,20.2474821428571,31.2429728422619,8.05783105859315,7.9871141631476,0.0289375,12.8976937780514
25720901,Glider,MLD,Up,1753938660,41.9775,-69.5822,17.17964375,31.4197375,8.04380317635631,7.927820473997,0.019,16.8660219270084
25720901,Glider,MLD,Up,1753942320,41.9931,-69.5867,18.0925208333333,31.3417083333333,8.0517695063113,7.94893204629648,NaN,13.8897450339554
25720901,Glider,MLD,Up,1753946040,42.0081,-69.5884,17.4884513888889,31.3747151537698,8.04075815257429,7.8951169785698,NaN,13.8897255752709
25720901,Glider,MLD,Up,1753949940,42.0194,-69.588,16.8814291666667,31.4200583333333,8.03881873554982,7.89101377008062,NaN,17.8580242424774
25720901,Glider,MLD,Up,1753953600,42.0278,-69.5883,17.2421475694444,31.4129565972222,8.04213472179576,7.89382845317233,NaN,13.8896995937579
25720901,Glider,MLD,Up,1753957440,42.033,-69.586,16.2502745535714,31.4455271577381,8.02662896017489,7.8970762069935,NaN,17.8580050806187
25720901,Glider,MLD,Up,1753960980,42.0371,-69.5841,17.4085,31.3945,8.04249600742469,NaN,NaN,17.8580029591633
25720901,Glider,MLD,Up,1753965060,42.0403,-69.5834,17.7684444444444,31.3413650793651,8.02790882863969,7.89476123115508,NaN,13.8896857523468
25720901,Glider,MLD,Up,1753968780,42.048,-69.5834,17.4834609375,31.367703125,8.02891315715035,7.88782999973066,NaN,13.8896760073536
25720901,Glider,MLD,Up,1753972560,42.059,-69.5839,14.0159419642857,31.5663939732143,8.00789604630945,7.84584250567038,NaN,17.8579609433617
25720901,Glider,MLD,Up,1753976340,42.0745,-69.5864,15.5187723214286,31.508375,8.01550156199096,7.83258285173606,NaN,13.8896365832316
25720901,Glider,MLD,Down,1753880760,41.8202,-69.5538,15.5691111111111,31.6998333333333,8.22617327160416,-243.688201971116,0.082125,13.889955004802
25720901,Glider,MLD,Down,1753883460,41.8255,-69.5575,13.9104107142857,31.8748348214286,8.21770536341994,8.04875322225565,0.0461,16.8662471971448
25720901,Glider,MLD,Down,1753885920,41.8321,-69.5616,17.2127625,31.6241447916667,8.17982280469107,8.06155017911293,0.0340851063829787,13.8899326676647
25720901,Glider,MLD,Down,1753889160,41.8445,-69.5668,18.80259375,31.5055729166667,8.18359465974891,8.08959080572745,0.0372,12.8978089010975
25720901,Glider,MLD,Down,1753892340,41.8582,-69.5716,19.24495,31.4924125,8.17559246443663,8.08839179740317,0.01825,12.8977904588456
25720901,Glider,MLD,Down,1753895700,41.8722,-69.576,19.9694155092593,31.4875476851852,8.18386544231411,8.10764589500176,0.0185,12.8977798239591
25720901,Glider,MLD,Down,1753899120,41.885,-69.5798,16.9898863636364,31.7153333333333,8.18845941997376,8.06674456468957,0.013125,12.8977671130086
25720901,Glider,MLD,Down,1753902540,41.8958,-69.5814,15.0229730113636,31.8617225378788,8.18040907524092,8.02909392112746,0.017,17.8582155051158
25720901,Glider,MLD,Down,1753906380,41.9041,-69.5825,15.3874136363636,31.8257545454546,8.17381458918639,8.02819996899927,0.016875,17.8582120620215
25720901,Glider,MLD,Down,1753910040,41.909,-69.5811,14.98955,31.8708828125,8.18718768089554,8.03524849104654,0.013125,17.8581990738156
25720901,Glider,MLD,Down,1753913580,41.913,-69.5799,13.3246,31.9315666666667,8.18068127079787,8.00346635644424,0.019,13.8898419004311
25720901,Glider,MLD,Down,1753917180,41.9164,-69.5782,14.1503777777778,31.8300825396825,8.17823156129167,8.01386115896744,0.032,12.8977340800744
25720901,Glider,MLD,Down,1753920960,41.9195,-69.5756,15.2060740740741,31.7321277777778,8.19714066317711,8.04820177455233,0.0216666666666667,13.8898294534826
25720901,Glider,MLD,Down,1753924800,41.9256,-69.5735,14.0216909722222,31.7674972222222,8.16584367165768,7.99997661686017,0.01890625,17.8581677612818
25720901,Glider,MLD,Down,1753928460,41.934,-69.5756,18.63878125,31.4090083333333,8.18643075268609,8.08987049808699,0.034,12.8977134154274
25720901,Glider,MLD,Down,1753932120,41.9459,-69.5784,18.9687428571429,31.3953035714286,8.17581136011353,8.08438101348354,0.03384375,12.8976890096251
25720901,Glider,MLD,Down,1753935480,41.9608,-69.5817,18.8530833333333,31.4389554924242,8.18686079629543,8.09354447536881,0.02725,13.8897637152966
25720901,Glider,MLD,Down,1753939080,41.9776,-69.5836,16.6491869318182,31.54943125,8.17372042653236,8.04721995235851,NaN,16.86600250044
25720901,Glider,MLD,Down,1753942740,41.9937,-69.587,16.3035512820513,31.5781814102564,8.16293817969574,8.03131442374429,NaN,12.8976336532876
25720901,Glider,MLD,Down,1753946700,42.0084,-69.5871,17.88540625,31.4524498106061,8.17887908928717,8.07099981113365,NaN,12.8976199876403
25720901,Glider,MLD,Down,1753950180,42.0192,-69.5875,17.5954,31.4669,8.18141568708084,8.06909444193256,NaN,13.8897003161608
25720901,Glider,MLD,Down,1753954080,42.0266,-69.5865,14.3298363636364,31.7258465909091,8.15208391112224,7.99100483774123,NaN,17.8580073199931
25720901,Glider,MLD,Down,1753957680,42.0324,-69.5851,15.020287037037,31.6579490740741,8.15647435278545,NaN,NaN,13.8896893264734
25720901,Glider,MLD,Down,1753961760,42.0335,-69.5834,14.6856791666667,31.66515,8.14952124524012,7.99367930906263,NaN,17.8579972321659
25720901,Glider,MLD,Down,1753965420,42.0394,-69.5836,17.5915984126984,31.4489706349206,8.14107976287207,8.02931479920991,NaN,13.88967576645
25720901,Glider,MLD,Down,1753969200,42.047,-69.5844,17.76085,31.4194196969697,8.15394034347929,8.04457653388487,NaN,12.8975762846875
25720901,Glider,MLD,Down,1753972860,42.0592,-69.5851,15.5385265151515,31.5590833333333,8.15251605779611,8.00954676547056,NaN,13.8896412070203
25720901,Glider,Surface,Mean,1753882860,41.8251,-69.5576,19.4147407407407,31.3451018518519,8.11003907482841,8.04319647277591,0.0454296875,NaN
25720901,Glider,Surface,Mean,1753885500,41.8317,-69.5617,20.0937559523809,31.32575,8.11849847314168,8.04448899317186,0.02834375,NaN
25720901,Glider,Surface,Mean,1753888740,41.8439,-69.5667,20.8824791666667,31.3239565972222,8.11830199690423,8.0660131491632,0.0233447473404255,NaN
25720901,Glider,Surface,Mean,1753891920,41.858,-69.5713,21.2303020833333,31.2667349537037,8.10179300583085,8.05623457604866,0.0180625,NaN
25720901,Glider,Surface,Mean,1753895280,41.872,-69.5753,21.133375,31.32359375,8.1091524429636,8.05107248603533,0.0160241452991453,NaN
25720901,Glider,Surface,Mean,1753898700,41.8851,-69.5792,21.135734375,31.3385223214286,8.104838954819,8.04684500722928,0.0185192307692308,NaN
25720901,Glider,Surface,Mean,1753902060,41.8957,-69.5807,21.2378095238095,31.3291428571429,8.0875588231087,8.03397092214365,0.0158515625,NaN
25720901,Glider,Surface,Mean,1753905600,41.9047,-69.582,20.29284375,31.3851041666667,8.11061297020296,8.03990713201225,0.021046875,NaN
25720901,Glider,Surface,Mean,1753909500,41.9093,-69.5824,19.6999523809524,31.4504285714286,8.13533345030979,8.05548225391817,0.0245128205128205,NaN
25720901,Glider,Surface,Mean,1753913100,41.9137,-69.5812,20.5414666666667,31.3029430555556,8.11066885278628,8.0436940535133,0.0206291666666667,NaN
25720901,Glider,Surface,Mean,1753916640,41.9171,-69.5794,19.55540625,31.3448895833333,8.10707276685387,8.02514601459353,0.0210171370967742,NaN
25720901,Glider,Surface,Mean,1753920240,41.9204,-69.5781,20.7584333333333,31.2362095238095,8.09455300369717,8.03647488058461,0.0186666666666667,NaN
25720901,Glider,Surface,Mean,1753924200,41.9263,-69.5759,20.45571875,31.253446875,8.1054536614815,8.0372568246923,0.0174120463709677,NaN
25720901,Glider,Surface,Mean,1753927860,41.935,-69.5766,20.7737857142857,31.2125476190476,8.10181214357899,8.04640921119641,0.0182296370967742,NaN
25720901,Glider,Surface,Mean,1753931520,41.9459,-69.5789,21.229,31.224,8.1194586869081,8.06273806458656,0.0206060606060606,NaN
25720901,Glider,Surface,Mean,1753935180,41.9606,-69.5816,21.6238619047619,31.2224776785714,8.10666413679578,8.05593404923257,0.0198684475806452,NaN
25720901,Glider,Surface,Mean,1753938660,41.9775,-69.5822,21.3682083333333,31.20725,8.10078826455886,8.04627841016698,0.0184557291666667,NaN
25720901,Glider,Surface,Mean,1753942320,41.9931,-69.5867,20.9099176136364,31.22165625,8.1137033704427,8.0522540504432,0.0165833023159636,NaN
25720901,Glider,Surface,Mean,1753946040,42.0081,-69.5884,20.5043518518519,31.2275011574074,8.10152823110295,8.03525850725719,0.0188470622119816,NaN
25720901,Glider,Surface,Mean,1753949940,42.0194,-69.588,20.5966661706349,31.2132013888889,8.10096362467864,8.03829629682403,0.0235181451612903,NaN
25720901,Glider,Surface,Mean,1753953600,42.0278,-69.5883,20.4688888888889,31.2220851851852,8.09720860182611,8.03076212380066,0.0195416666666667,NaN
25720901,Glider,Surface,Mean,1753957440,42.033,-69.586,20.1147017045455,31.2623849431818,8.11318900891834,8.03972526072773,0.0163333333333333,NaN
25720901,Glider,Surface,Mean,1753960980,42.0371,-69.5841,19.7015555555556,31.3046111111111,8.10810434778024,NaN,0.017375,NaN
25720901,Glider,Surface,Mean,1753965060,42.0403,-69.5834,19.8453105413105,31.2688603988604,8.08235452989447,8.00830318847416,0.0185416666666667,NaN
25720901,Glider,Surface,Mean,1753968780,42.048,-69.5834,20.2304513888889,31.2686006944444,8.08060379077572,8.01047037675272,0.018306146572104,NaN
25720901,Glider,Surface,Mean,1753972560,42.059,-69.5839,18.7864625,31.326846875,8.10238386110812,8.00911372329506,0.0195291666666667,NaN
25720901,Glider,Surface,Mean,1753976340,42.0745,-69.5864,19.0265416666667,31.3173958333333,8.09157939505025,8.00081395852834,0.0202901785714286,NaN
25706901,Glider,MLD,Mean,1753720965,41.800025,-69.615925,19.701875,31.2857083333333,NaN,NaN,0.0123125,14.8757145925352
25706901,Glider,MLD,Mean,1753723980,41.805125,-69.624175,19.216375,31.30375,NaN,NaN,0.0133125,15.8673879117514
25706901,Glider,MLD,Mean,1753726665,41.8089,-69.628375,15.9081111111111,31.5095555555556,NaN,NaN,0.017,14.8757024701198
25706901,Glider,MLD,Mean,1753729935,41.8118,-69.630975,16.6530625,31.4585625,NaN,NaN,0.0144375,16.8590501416542
25706901,Glider,MLD,Mean,1753733460,41.81325,-69.63065,16.1234285714286,31.4898571428571,NaN,NaN,0.018,14.8756965282945
25706901,Glider,MLD,Mean,1753737105,41.80435,-69.63425,15.2777857142857,31.5335714285714,NaN,NaN,0.0165,14.8757086850501
25706901,Glider,MLD,Mean,1753740660,41.794025,-69.639475,16.5227142857143,31.4618571428571,NaN,NaN,0.0167142857142857,14.8757227877298
25706901,Glider,MLD,Mean,1753744020,41.7869,-69.644825,13.5186666666667,31.6539166666667,NaN,NaN,0.023,14.8757325192626
25706901,Glider,MLD,Mean,1753747275,41.782225,-69.650325,10.787,31.831625,NaN,NaN,0.026625,16.8590907953747
25706901,Glider,MLD,Mean,1753750470,41.7855,-69.6456,15.0726666666667,31.5556666666667,NaN,NaN,0.018,17.8507633412767
25706901,Glider,MLD,Mean,1753753815,41.794725,-69.6404,17.541,31.3988333333333,NaN,NaN,0.0145,14.8757218316194
25706901,Glider,MLD,Mean,1753757250,41.80485,-69.635175,15.0841428571429,31.5501428571429,NaN,NaN,0.0160714285714286,14.8757080020916
25706901,Glider,MLD,Mean,1753760730,41.8144,-69.6299,15.128125,31.542,NaN,NaN,0.01725,14.8756949574487
25706901,Glider,MLD,Mean,1753764240,41.82165,-69.625875,19.659,31.2715,NaN,NaN,0.013125,14.8756850541057
25706901,Glider,MLD,Mean,1753767870,41.826375,-69.6225,19.52525,31.2905,NaN,NaN,0.0136875,14.8756785997155
25706901,Glider,MLD,Mean,1753771440,41.8299,-69.6205,17.357875,31.419375,NaN,NaN,0.0163125,16.8590221206129
25706901,Glider,MLD,Mean,1753775250,41.831075,-69.616825,18.0144285714286,31.3782857142857,NaN,NaN,0.0154285714285714,14.8756721793568
25706901,Glider,MLD,Mean,1753779015,41.830475,-69.613625,17.051,31.452,NaN,NaN,0.0174375,14.8756690632548
25706901,Glider,MLD,Mean,1753782870,41.82975,-69.610525,16.3924375,31.4891875,NaN,NaN,0.0204375,14.8756739893706
25706901,Glider,MLD,Mean,1753786590,41.830175,-69.60945,14.5552857142857,31.6012857142857,NaN,NaN,0.0227142857142857,14.8756734088089
25706901,Glider,MLD,Mean,1753790385,41.8341,-69.60855,15.093875,31.5703125,NaN,NaN,0.0238125,14.8756680470481
25706901,Glider,MLD,Mean,1753794270,41.84225,-69.6099,15.5115,31.5505,NaN,NaN,0.0246428571428571,14.8756529777967
25706901,Glider,MLD,Mean,1753797990,41.8529,-69.611725,18.537,31.3696875,NaN,NaN,0.0166875,16.858986510931
25706901,Glider,MLD,Mean,1753801875,41.8659,-69.614375,20.273125,31.27525,NaN,NaN,0.0133125,14.875624603609
25706901,Glider,MLD,Mean,1753805655,41.87845,-69.614625,19.088,31.3551428571429,NaN,NaN,0.0167142857142857,14.8756074570112
25706901,Glider,MLD,Mean,1753809600,41.890025,-69.61305,16.478375,31.5145625,NaN,NaN,0.02025,14.8755916417998
25706901,Glider,MLD,Mean,1753813665,41.89895,-69.61255,17.5155,31.4659375,NaN,NaN,0.018375,16.8589152046972
25706901,Glider,MLD,Mean,1753817700,41.903775,-69.60945,16.97675,31.5284375,NaN,NaN,0.0195,14.8755728539177
25706901,Glider,MLD,Mean,1753821855,41.905625,-69.60655,17.5875625,31.5149375,NaN,NaN,0.01875,14.875570326006
25706901,Glider,MLD,Mean,1753826010,41.906925,-69.602875,16.4826875,31.5890625,NaN,NaN,0.0193125,14.8755685496504
25706901,Glider,MLD,Mean,1753830195,41.90795,-69.599725,17.171625,31.5344375,NaN,NaN,0.0189375,14.8755671490425
25706901,Glider,MLD,Mean,1753834440,41.9104,-69.599025,18.90475,31.4381875,NaN,NaN,0.0155625,14.875563801225
25706901,Glider,MLD,Mean,1753838595,41.914525,-69.600375,20.00925,31.348125,NaN,NaN,0.0133125,14.8755581645351
25706901,Glider,MLD,Mean,1753842735,41.92355,-69.603775,20.0806875,31.3005,NaN,NaN,0.013875,14.8755458318118
25706901,Glider,MLD,Mean,1753846875,41.936925,-69.607575,20.4808125,31.2610625,NaN,NaN,0.0136875,14.8755275540341
25706901,Glider,MLD,Mean,1753851075,41.951975,-69.6096,19.18575,31.3515,NaN,NaN,0.0159375,14.8755069861712
25706901,Glider,MLD,Mean,1753855365,41.965475,-69.610225,19.782875,31.304875,NaN,NaN,0.0165,14.8754885356005
25706901,Glider,MLD,Mean,1753859535,41.9763,-69.60665,16.1443125,31.5320625,NaN,NaN,0.0230625,14.8754737403022
25706901,Glider,MLD,Mean,1753863870,41.98425,-69.60265,17.6875,31.423,NaN,NaN,0.0189375,14.8754628741008
25706901,Glider,MLD,Mean,1753868100,41.98795,-69.598275,17.577625,31.4219375,NaN,NaN,0.0181875,14.8754538818981
25706901,Glider,MLD,Mean,1753872405,41.9897,-69.596125,17.996375,31.39975,NaN,NaN,0.02025,14.8754554247613
25706901,Glider,MLD,Mean,1753876710,41.992925,-69.59595,18.7968125,31.3395,NaN,NaN,0.0170625,14.8754510166036
25706901,Glider,MLD,Mean,1753880955,41.999725,-69.596075,19.36325,31.28525,NaN,NaN,0.0165,14.8754417216977
25706901,Glider,MLD,Mean,1753885110,42.0114,-69.59785,18.587125,31.331375,NaN,NaN,0.016875,14.8754257626038
25706901,Glider,MLD,Mean,1753889250,42.02785,-69.59935,17.28,31.420125,NaN,NaN,0.02175,14.8754032751989
25706901,Glider,MLD,Mean,1753893570,42.047275,-69.600475,19.887,31.262375,NaN,NaN,0.0159375,14.8753767192026
25706901,Glider,MLD,Mean,1753897950,42.066225,-69.59995,19.501,31.289,NaN,NaN,0.0181875,14.8753508107888
25706901,Glider,MLD,Mean,1753902375,42.08215,-69.5979,20.5592222222222,31.2208333333333,NaN,NaN,0.0126666666666667,16.8586314066201
25706901,Glider,MLD,Mean,1753906815,42.094625,-69.596075,20.9856875,31.2244583333333,NaN,NaN,0.01284375,14.8753119790495
25706901,Glider,MLD,Mean,1753911255,42.1022,-69.5918,20.0103125,31.25925,NaN,NaN,0.0151875,14.87530162097
25706901,Glider,MLD,Mean,1753915845,42.107075,-69.588775,18.8859375,31.3293125,NaN,NaN,0.0193125,14.8752949547253
25706901,Glider,MLD,Mean,1753920315,42.111975,-69.5868,18.23625,31.361625,NaN,NaN,0.0189375,14.8752882542024
25706901,Glider,MLD,Mean,1753924845,42.120075,-69.587025,17.71275,31.39675,NaN,NaN,0.0208125,14.8752771775456
25706901,Glider,MLD,Mean,1753929435,42.132625,-69.588875,17.3426666666667,31.4450208333333,NaN,NaN,0.0233125,14.8752600149509
25706901,Glider,MLD,Mean,1753934115,42.14985,-69.59155,18.656,31.3565,NaN,NaN,0.018,14.8752364578934
25706901,Glider,MLD,Mean,1753938885,42.168725,-69.592,17.0096875,31.4675,NaN,NaN,0.0200625,14.8752106426583
25706901,Glider,MLD,Mean,1753943655,42.184975,-69.590475,17.8662857142857,31.3925,NaN,NaN,0.018,14.875188416269
25706901,Glider,MLD,Mean,1753948335,42.196825,-69.588975,17.3411875,31.4165,NaN,NaN,0.017625,14.8751722073112
25706901,Glider,MLD,Mean,1753952880,42.2037,-69.586775,19.953,31.2634375,NaN,NaN,0.0136875,14.8751628030814
25706901,Glider,MLD,Mean,1753957380,42.2062,-69.5837,19.667125,31.282875,NaN,NaN,0.0148125,14.8751593833092
25706901,Glider,MLD,Mean,1753961880,42.207125,-69.582725,19.652875,31.2801875,NaN,NaN,0.0125625,14.8751581179912
25706901,Glider,MLD,Mean,1753966425,42.210525,-69.58315,18.832,31.356625,NaN,NaN,0.0185625,14.875153467038
25706901,Glider,MLD,Mean,1753971015,42.218075,-69.584225,19.3125,31.3211875,NaN,NaN,0.021375,14.8751431389947
25706901,Glider,MLD,Mean,1753975650,42.2302,-69.58655,17.93025,31.44025,NaN,NaN,0.023625,14.8751265519914
25706901,Glider,MLD,Up,1753721820,41.8012,-69.6188,19.701875,31.2857083333333,NaN,NaN,NaN,14.8757145925352
25706901,Glider,MLD,Up,1753724640,41.8065,-69.6255,19.216375,31.30375,NaN,NaN,0.009,15.8673879117514
25706901,Glider,MLD,Up,1753727280,41.8097,-69.629,15.9081111111111,31.5095555555556,NaN,NaN,0.012,14.8757024701198
25706901,Glider,MLD,Up,1753730760,41.8125,-69.6313,16.6530625,31.4585625,NaN,NaN,0.009,16.8590501416542
25706901,Glider,MLD,Up,1753734300,41.8135,-69.6303,16.1234285714286,31.4898571428571,NaN,NaN,0.015,14.8756965282945
25706901,Glider,MLD,Up,1753737960,41.8013,-69.6355,15.2777857142857,31.5335714285714,NaN,NaN,0.016,14.8757086850501
25706901,Glider,MLD,Up,1753741500,41.7917,-69.6408,16.5227142857143,31.4618571428571,NaN,NaN,0.0225,14.8757227877298
25706901,Glider,MLD,Up,1753744800,41.7853,-69.6462,13.5186666666667,31.6539166666667,NaN,NaN,0.0285,14.8757325192626
25706901,Glider,MLD,Up,1753748040,41.7812,-69.6517,10.787,31.831625,NaN,NaN,0.0285,16.8590907953747
25706901,Glider,MLD,Up,1753751220,41.787,-69.6437,15.0726666666667,31.5556666666667,NaN,NaN,0.0255,17.8507633412767
25706901,Glider,MLD,Up,1753754640,41.7972,-69.6392,17.541,31.3988333333333,NaN,NaN,0.015,14.8757218316194
25706901,Glider,MLD,Up,1753758060,41.8073,-69.6338,15.0841428571429,31.5501428571429,NaN,NaN,0.012,14.8757080020916
25706901,Glider,MLD,Up,1753761540,41.8167,-69.6287,15.128125,31.542,NaN,NaN,0.012,14.8756949574487
25706901,Glider,MLD,Up,1753765080,41.8233,-69.625,19.659,31.2715,NaN,NaN,0.0105,14.8756850541057
25706901,Glider,MLD,Up,1753768740,41.8275,-69.6215,19.52525,31.2905,NaN,NaN,0.012,14.8756785997155
25706901,Glider,MLD,Up,1753772280,41.8307,-69.62,17.357875,31.419375,NaN,NaN,0.015,16.8590221206129
25706901,Glider,MLD,Up,1753776180,41.8312,-69.6157,18.0144285714286,31.3782857142857,NaN,NaN,0.0135,14.8756721793568
25706901,Glider,MLD,Up,1753779900,41.8303,-69.613,17.051,31.452,NaN,NaN,0.012,14.8756690632548
25706901,Glider,MLD,Up,1753783800,41.8295,-69.6098,16.3924375,31.4891875,NaN,NaN,0.012,14.8756739893706
25706901,Glider,MLD,Up,1753787460,41.8305,-69.6095,14.5552857142857,31.6012857142857,NaN,NaN,0.0105,14.8756734088089
25706901,Glider,MLD,Up,1753791300,41.8353,-69.6085,15.093875,31.5703125,NaN,NaN,0.0105,14.8756680470481
25706901,Glider,MLD,Up,1753795200,41.8445,-69.6107,15.5115,31.5505,NaN,NaN,0.012,14.8756529777967
25706901,Glider,MLD,Up,1753798860,41.8558,-69.6123,18.537,31.3696875,NaN,NaN,0.012,16.858986510931
25706901,Glider,MLD,Up,1753802820,41.8693,-69.615,20.273125,31.27525,NaN,NaN,0.0135,14.875624603609
25706901,Glider,MLD,Up,1753806540,41.8815,-69.6145,19.088,31.3551428571429,NaN,NaN,0.015,14.8756074570112
